送鄔文伯,
送陳法曹文卿兼柬松窗,柬松窗;曹文卿
題清湘管善甫青雲樓,題清湘;管善甫
題臨川晏子直百花林,川子
和邵陽張茂才青蓮花韻,張茂才;邵陽
贈蘇道士,
東林雲上人見過,
送蘇道士,
送鄔文伯歸侍臨川,
王令君惠示用少陵韻奉和,王令君
次韻王令君禱雨用杜草堂韻,王令君草堂
送武岡法曹江叔文,曹江叔文
送安撫使袁彥淳之任,袁彥淳
送別嚴希孟,嚴希孟
贈大慈寺嘯翁開士,
依韻奉和司徒侍中龍興燈夕,
癸亥秋陪張丞相遊西湖和周去華機宜韻二首,張丞相
送青神宰樊允南解官次杜應求韻,樊允南應
送譙允蹈解青神赴永康學官二首,
楊夫人挽詩,
挽劉中遠侍郎,劉中遠
挽虞齊年運使,
師伯渾至青神約訪而潜歸以詩相別因戲之,師伯渾
送王昭祖國史吏部歸丹陽七絕,王昭
離臨安舟中有懷山藪朱文之子聊作五絕以寄,朱文
送青神丞劉平仲解官三絕,劉平仲
甲子春過浙和周去華韻五絕,
同馮蓬州當可遊中巖分韻得林字,
故仁壽簿張府君挽詩覽府君事狀見其居靖康國難時讀李晟傳慷慨不覺淚下衋然有感於中作詩哀之,府君;李晟
孫叔度挽詩,叔度
春晚飲西湖上歸借榻吳山睡起偶作,
寄徐任,徐任
送蔣白歸越,
楊郡王挽詞二首,楊郡王
別楊道夫二首,楊道夫
魏南夫丞相挽詩二首,魏南夫
送呂澤父,
爲陳天與大監壽,陳天
再韵謝提舉蘇道山,蘇道山
寄張欽夫知嚴州,張欽夫
送潘文叔兼簡李文授,李文授;潘文叔
送袁和叔,
寄趙宣教,
和吉祥孜老二詩,
送李宰免監鎮之官浙西,李宰
簡史子由主簿,
和張功父寄陸務觀郎中,陸務觀;張功父
和陳進道教授後堂瀕水小閣扁曰浮家,陳進道
題張以道現庵新成,張以道
和汪仲嘉尚書寄樓攻媿尚書韵,汪仲嘉
送史同叔赴宮教,
送史同叔通判過霅川,
和趙介夫除夜,趙介夫
和月林清玩墨,
題蕪湖吉祥方丈小軒,
與陳大監乞米,
再答吳仲登三絕,吳仲登
題平江范石湖橋壁二首,
興化存公作竹林新亭雪庵雪林二老同賦次韵,
和胡仲方攝縣喜雨三首,胡仲方
上魏南夫丞相,
訪孤山林和靖梅塢陳迹,
送廬山茶與陳大監,陳大監
送李提幹兼簡李知幾太博,知幾
送判院楊道夫,楊道夫
送汪仲嘉尚書帥隆興兼簡王公明樞密,王公明;帥隆興;汪仲嘉
送張漢卿左藏,張漢卿
謝陳思遠畫山水,陳思遠
題劉夷叔詩稿後,劉夷叔
和孫季和遊東湖韵,孫季
爲李方舟題東坡赤壁圖,李方舟
送潘恭叔提幹往潭州省侍,潘恭叔
答張以道,張以道
和陶彭澤詠二疏,陶彭澤
送傅道士兼呈吳明可給事,吳明
和史子由主簿食瓜,子由
送王性之子仲言倅公赴泰州,仲言倅;王性
送孫季和知縣赴常熟,
張約齋生日,張約齋
次韵孫季和知縣游西湖,
和李中甫知錄採蘭,李中甫
梅林分韻得澤字,
贈郡糾陳員外,陳員外
和張敏叔祠部壓雲軒韻,張敏
題王子庸上舍實齋,王子庸
贈蜀中李道士,
送泉州化主,
吳道人求語回庵,
別石堅,別石堅
和陳東廬提幹,陳東廬
和吳山泉知府,
和謝君澤題弋陽桃花寺并弔鄭盤翁,鄭盤;謝君澤
和謝君直新除史館檢閲,謝君
和春谷趙泉使賀端齋趙憲使喜雪,趙泉;賀端齋;和春谷;趙憲
和吳山泉萬竹亭,
題會稽孫竹閣望梅亭,
寄題瑞昌簿廳景蘇堂墨竹,
題饒德操關子長紫芝詩軸,饒操子長芝
送定上人還會稽,
贈耿純叔祕校二令姪,
孫傳師密學挽辭,孫傳師
次韵何子溫龍圖見贈,子溫
次韵王通叟寺丞見寄,
次韵少游寄李齊州,
與曾逢原寺丞相別,
寄蘇子由著作,蘇子由
寄李公擇侍郎,
俞公達待制挽辭,俞公達
寄舒堯文教授,寄舒堯
曾子固舍人挽辭,曾子固
程公闢給事罷會稽道過錢塘因以詩見贈,
南康與曾子宣內翰,南康翰
酬錢塘宰王昭叔朝奉,王昭
贈太守林子中待制,
曉發苕溪將次徑山呈通判廖明略學士,廖明略
次韵王行甫奉議湖上晚歸遇雨,王行甫
送文惠師還金華,文惠師華
次韵周開祖大夫泛湖見訪,周開祖
同周元翁著作范明遠祕校西湖夜泛各賦一首,周元翁;范明遠
送遠上人還金華,
蘇世美夫人挽辭,蘇世美
清明日湖上呈秦少章主簿,秦少章
次韵樓試可承議見招,
寄王晉卿都尉,王晉卿
大年觀察許作從駕出南薰門雪霽圖因以詩督之,
同韓子蒼游黄山觀約高壽朋張公碩不至,韓子蒼壽朋公碩
次韵方平送李南仲赴試春闈,李南仲
次韵張敏叔工部題郭殿直遠趣軒,郭殿直;張敏
寧川西寺水閣呈周格非承議,
昌化雙溪堂呈府簽判趙德茂宣德,趙德茂
觀宗室趙明發使君所畫訪戴圖并二小詩因次其韵,趙明發
賦王立之承奉園亭 求定齋,王立之
維王府園與王元規承事同賦,王元規
次韵少游學士送龔深之往金陵見王荆公,王荆公
與元規話別,
寄俞秀老清老二居士,俞秀
病中四絕句呈劉景文左藏,劉景文
送蘭花與毛正仲運使,
次韵曾子開侍郎話別,
次韵嵩陽陳叔易先生見訪,次陽;陳叔易
送桐江明上人之都下,
過彭城觀陳傳道知錄所藏東坡公畫,陳傳道
續許元裕夢中作,元裕
酬劉巨載舍人見贈所畫山水扇,劉巨載
同趙伯充防禦觀東坡所畫枯木,趙伯充東坡
次韵李端叔題孔方平書齋壁,李端叔;孔方平
陳季常靜庵,陳季常
寄王慎中教授,王慎中
春日即事呈定海尉葛叔忱,葛叔忱
過新開湖寄李端叔大夫,李端叔
訪彭門太守蘇子瞻學士,蘇子瞻
陪子瞻登徐州黄樓,
同吳興尉錢濟明南溪泛舟,吳興尉;錢濟明
江行寄俞仲寬察院,俞仲
贈潘邠老秀才,潘邠
酬周元翁推官見贈,
寄王元均奉議昆仲,王元均仲
寄史院王正仲曾子開二學士,王正仲
寄福州太守孫莘老龍圖,孫莘
和子由彭蠡湖遇風雪,
酬周亨叔主簿見贈,周亨叔
次韵蘇仲豫承務寄伯達推官,寄伯達;蘇仲豫
送李仲益赴襄陽幕,李仲益
陪司馬才仲節推諸君游天竺,司才
贈吳子野先生,吳子野
劉咸臨秀才挽詞,劉咸臨才
寄宗室趙伯言朝請,趙伯言
琅琊山茶仙亭呈曾子開侍郎,
與田承君宗丞話舊,宗丞;田承君
與廖明略學士賦餘干縣白雲亭一首呈吳明府,廖明略
次韵孔處度李榮期同游汝陽城西等慈寺溪堂,處度;李榮期
寄題南陽劉氏松堂,
寄潘仲升秀才,潘仲升
酬王衮臣朝奉見贈,
酬趙存道都曹見贈,
題林景思權巢,
次韻黄元明,
和曾逢原待制觀雪,逢原
楊文中將北渡何武翼出妓作會文中清狂不喜武人徑飲三盃不揖坐客上馬馳去索詩送行作此,楊文中武翼
次韻李方叔游衡山僧舍,李方叔
題曾逢原醉經堂,
次韻濟之和劉元老偶成之句,
三月二十八日棗柏大士生辰用達本情忘知心體合爲韻作八偈供之時在建康獄中,棗柏
聞龔德莊入山先一日作詩迎之,
贈爲上人游方昭默之子也,方昭默
鄧秀才就武舉作詩美之,鄧秀才
童子名道員年五歲餘不茹葷隨母往來禪林旦夕稍長即與落髪覓詩作此授之,
謝性之惠茶,
聞龍安往夏口迎張左丞遂泝流至鄂渚相别還山作此寄之,張左丞
贈吳山人,
李德茂家有磈石如匡山雙劍峰求詩,李德茂
錢濟明作軒於古井旁名冰華賦此,錢濟明
李師尹以端硯見遺作此謝之,李師尹
次韻王節推安道見過雲蓋二首,
別李公弱,
朱世英守臨川新開軒而軒有槐高數尺因名之作此,朱世英
次韻信民教授謝無逸游南湖,信民;謝無
崇仁縣與思禹閑游小寺啜茶聞棋,
初至海南呈張子修安撫,張子修
陳瑩中左司自丹丘欲家豫章至湓浦而止余自九峰往見之二首,陳瑩
次韻李端叔見寄,端叔
徐師川罪余作詩多恐招禍因焚去筆硯入居九峰投老菴讀高僧曇諦傳忽作數語是足成之以寄師川師川讀之想亦見赦二首,徐師川川師川
次韻題南明山凌雲閣,
題善化陳令蘭室,陳令蘭
贈許彦周宣教游嶽彦周參機道者,許彦周
陳大夫見和春日三首用韻酬之,
郭伯成榮登,郭伯成
次韻李方叔水宿,方叔
宣和五年四月十二日余館湘陰之興化徐質夫自土山来一昔夜語甚顛倒且日前嘗夢見東坡今復見子何清事相聯耶吾所居有亭名閑美嘗有白燕巢梁間屢見鶴翔舞於層霄嘱予爲詩紀其事質夫大梁人賢而有文佳公子也,徐質夫
正月一日送璿維那之新昌乞,
雪夜至明教寄王路分舍人,
李道夫母挽辭,李道夫
鄧循道父挽辭二首,鄧循道
陳處士爲予畫像求頌戲與之,處士
余所居竹寺門外有谿流石橋汪履道過余必終日既去送至橋西履道誦笑别廬山遠何煩過虎谿之句作十詩以見寄因和之,
孫侯見和復次韻五首,
李光祖自了翁法窟来訪余於鍾山留十日方知鼻孔大頭向下既行作六首送之,李光祖
與韓子蒼六首,韓子蒼
謝保福寄蜜,謝保福
與朱世英夜論玄沙香嚴雲菴宗旨三首,嚴雲菴;朱世英
次韻張敏叔畫桃梅二首,張敏叔
李商老自山北道中作詩見寄次韻,李商老
次韻壁間蔣侯詩,
清侍者自長沙歸雲居来辭且乞偈余斂目想見清自遥田莊拄策而上將及到天亭回視諸峰如關種所作廬山夕陽圖,
戲贈劉跛子,
次韻曾伯容哭夏均父,曾伯容均
同彭淵才謁陶淵明祠讀崔鑒碑,崔鑒;陶淵明;彭淵才
桐川王野夫相訪洞山既去作此兼簡直夫,桐川王野夫
贈范伯履承奉二子,范伯履
十二月十六日發雙林登塔頭曉至寶峰寺見重重繪出庵主讀善財徧參五十三頌作此兼簡堂頭,
次韻胡民望小蟲墮耳,
贈許邦基,許邦基
大雪晚睡夢李德修插瓊花一枝與語甚久既覺作此詩時在洞山,李德修
高安會諒師出諸公所惠詩求予爲賦用祖原韻,高安諒
次韻汪履道,
次韻李商老匡山道中望天池,李商
謝安道花壇,
仇彦和佐邑崇仁有白蓮雙葩並幹芝草叢生於縣齋之旁作堂名曰瑞應且求詩敬爲賦之,佐邑崇仁;仇彦
廓然送僧之邵武頗敘宗族以自激勸次韻,邵武
夏日陪楊邦基彭思禹訪德莊烹茶分韻得嘉字,彭思禹;楊邦基
贈王性之,
吳子副送性之詩有老子只堪持蟹螯之句因寄之,子副
李德修以烏蘭河石見示,李德修
余方登列岫愛西山思欲一游時皋上人來覓詩作此,
饒德操營中客世與淵才友善有詩送之予偶讀想見其爲人時聞已薙髪出家矣因次其韻,饒德操才
贈王敦素兼簡正平,王敦素
陳瑩中由左司諫謫廉相見於興化同渡湘江宿道林寺夜論華嚴宗,謫廉;陳瑩中
次韻道林會規方外,
金華超不羣用前韻作詩見贈亦和三首超不羣剪髪參黄蘗,金華
臨川陪太守許公井山祈雨書黄華姑祠,許公井
陳瑩中自合浦遷郴州時余同粹中寓百丈粹中請迓之以病不果粹中獨行作此送之,陳瑩中
法雲同王敦素看東坡枯木,法雲;王敦素
郭祐之太尉試新龍團索詩,郭祐之
戒壇院東坡枯木張嘉夫妙墨童子告以僧不在不可見作此示汪履道,汪履道;張嘉夫
金陵吳思道居都城面城開軒名曰横翠作此贈之,思道
余將北游留海昏而餘祐禪者自靖安馳來覓詩,
御手委廉訪守貳監勘釗慶裕二十三日復收入禁將入獄憂無人供飯有銀一兩錢六百以付來勝甫勝甫曰此止可辦半月過此如何余默計曰有官飰耳,釗慶裕;勝甫勝甫
謝李商老伯仲見過,李商
重陽後同鄒天錫登滕王閣,鄒天錫
次韻天錫提舉,
送文中北還,
大方寺送祖超然見道林方等禪師,林方;祖超然
食菜羮示何道士,
寄題彭思禹水明樓,彭思禹
予頃還自海外夏均父以襄陽别業見要使居之後六年均父謫祁陽酒官余自長沙往謝之夜語感而作,予頃
和曾逢原試茶連韻,曾逢原
題王路分容膝軒,
治中吳傅朋母夫人王逢原之女也傅朋作堂名養志乞詩爲作此,傅朋;王逢原
寄彭景醇奉議,彭景醇
大雪寄許彦周宣教法弟,許彦周
余病脾氣李宜中教余服仙茅乃從彦周乞之彦周袒肩荷臨濟呵余鈍根敗闕病輒服藥是以生死爲二耶得藥作此謝之,周乞之;李宜中
次韻吳興宗送弟從潙山空印出家,吳興宗
次韻蘇通判觀牡丹,
次韻元不伐知縣見寄,
鄭南壽攜詩見過次韻謝之,鄭南壽
鄧循道分財贍族湘陰諸老賦詩同作,鄧循道
宋迪作八境絕妙人謂之無聲句演上人戲余曰道人能作有聲畫乎因爲之各賦一首 平沙落鴈,宋迪
宋迪作八境絕妙人謂之無聲句演上人戲余曰道人能作有聲畫乎因爲之各賦一首 遠浦歸帆,宋迪
宋迪作八境絕妙人謂之無聲句演上人戲余曰道人能作有聲畫乎因爲之各賦一首 山市晴嵐,宋迪
宋迪作八境絕妙人謂之無聲句演上人戲余曰道人能作有聲畫乎因爲之各賦一首 江天暮雪,宋迪
宋迪作八境絕妙人謂之無聲句演上人戲余曰道人能作有聲畫乎因爲之各賦一首 洞庭秋月,宋迪
宋迪作八境絕妙人謂之無聲句演上人戲余曰道人能作有聲畫乎因爲之各賦一首 瀟湘夜雨,宋迪
宋迪作八境絕妙人謂之無聲句演上人戲余曰道人能作有聲畫乎因爲之各賦一首 烟寺晚鐘,宋迪
宋迪作八境絕妙人謂之無聲句演上人戲余曰道人能作有聲畫乎因爲之各賦一首 漁村落照,宋迪
至撫州崇仁縣寄彭思禹奉議兄四首,彭思禹
余還自海外至崇仁見思禹以四詩先焉既别又有太原之行已而幸歸石門復次前韻寄之以致山中之信云,思禹
了翁有書與謝無逸云覺範真是比丘,謝無逸
至上高謁李先甲會淵才德修,李先甲
同世承世英世隆三伯仲蔡定國劉達道登滕王閣,蔡定國;劉達道
次韻李商老送杲上人還石門,
送澄禪者入蔣山,
送王彥齡承務還河內,王彥齡
許彦周所作墨戲爲之贊,許彦周
贈朱世英,朱世英
李端叔自金陵如姑谿寄之五首,李端叔
陳瑩中居合浦余在湘山三首寄之,陳瑩浦
送實上人還東林時余亦買舟東下四首,
曾逢原待制真贊,曾逢原
寄吳山人,
送翁士特,翁士特
和馮濟川題枯髏圖,馮濟川
和蔡相面壁軒,
再住慧林和高觀察韻,
酬徐樞密三問,
吳尚書尊堂死以偈問用韻以復,吳尚書
謝宣賜金襴,
送泉州使臣,
劉世美宅新架詩禮堂萊衣閣來薰臺游息軒養心齋以五偈贈之,劉世美
次韻韓伯修學士讀楞嚴見寄,韓伯修
無心道人梁長道以偈見寄次韻,梁長道
和徐侍郎兼呈鄭漁仲,鄭漁仲
與眉州遠上人,
贈吳晦叔雪峰造金剛,吳晦
胡相士求偈三年予不說今秋復此與之,
送泉州積善專使,
謝曾運使惠詩並石爐二首,謝曾運使
甘泉惠石銚鄭才仲以詩見賞次韻酬之,鄭才仲;甘泉石銚
草堂老師與靖名庵曰頓,靖名庵
漆匠王榮朱法座求頌,榮座
送楊高士歸蜀,
寄楊高士,
示李才翁宣教,李才翁
和石解元白蓮,
送日本國覺阿金慶二禪人遊天台,
寄㑃堂仁和尚,
香林遠和尚贊,
示李朝請偈,
送泉州僧,
宿許山人別業,
送方仲荀,方仲荀
呈安撫使趙端明,趙端明
題吉祥寺茶山,
同蘇饒文宿吉祥寺二首,
答陸蒙老韻,
趙紫芝雪中見寄,趙紫芝
送葉桐軒赴永嘉上幕兼簡劉使君,葉桐軒;劉使君
悼趙紫芝,趙紫芝
酬毓齋李尚書,酬毓齋尚書
別李子源,李子源
次張文昌送川張道人韻,張文昌
聞濟妙高爲善浄攘其居兼簡楊守慈湖,聞濟;楊守慈
送黄郡博之官高郵,
送姜貧樂赴陳華亭約,姜貧樂;陳華亭
送顧哦松柬祁門尉,松柬;祁門尉
酬謝司直晦齋寄宋湖州見柬,司直晦
趣徐無競作水仙,無競
送侍左秘書高疏寮得處州,高疏
寧國奉聖寺有許渾舊題,
於潛尉陳時齋獲賊,陳時齋;於潛
史孟博作軒,史孟博
菊磵之宜興兼簡趙長官,
荆山劉成道相過,成道
秋塘陳敬父挽章,陳敬父
寄徽州謝使君密齋,
陳襄陽歸長興,陳襄陽
劉漫塘寄謝宜興三詩屬宜興索和,謝宜興;劉漫塘
次陳中書木犀韻,
荆山劉成道語別,劉成道
送徑山元書記歸池陽,
謝常州蔡提幹,
送陳時齋赴湖北憲辟,陳時齋
送王常熟左藏二首,王常熟
送遂寧海泉州權二友,
秋塘陳敬父席上餞薛子舒之官建康,薛子舒;陳敬父;建康
酬陳中書楊侯家賞瑞蓮,陳中侯
送宗無傳赴閩帥楊伯子西禪之招,楊伯子
送道州使君江西張正父,
劉改之題王總幹虜中懷親帖拉朴翁與余同賦,劉改之
朴翁加冠巾蘇召叟訝予不嘲之,蘇召叟;朴翁
賀李臨海雨,
酬樂清陳簿雪中平反,
唐人劉長卿送徹上人歸越云禪客無心杖錫還沃洲深處草堂閑身隨弊履經殘雪手綻寒衣入舊山獨向青山依樹下空留明月在人間那堪別後長相憶雲水蒼蒼但閑關洪義二上人請次韻歸山陰,劉長卿洪義
寄漫塘劉平國索竹岩錢德載挽章,劉平國竹岩;錢德載
西余庭犀合抱强半不下西湖劉寺雙桂已厄於嘉定十二年打十方之初信夫主僧元粹之忍也余在北山作詩援之云翠華幾度樹邊來手壓芳枝內苑栽且看傳燈金粟面小留殘馥點蒼苔兩唐律賦西余吊劉寺云,
九日姑蘇臺酬盧蒲江趙靜齋錢竹岩諸名勝,
寄陳宣州中書,陳宣州
和趙湖州見寄,趙湖州
次韻宣州使君陳中書見寄,
寄宣城使君陳中書兼簡謝別駕林叔恭,林叔恭
送王寧國,王寧國
王總卿季和歸自關西,王總卿;季和
對菊寄王常博,王常博
次韻玉堂盧蒲江省中木犀,
吳狀元赴闕屬陳兼僉催送行語,陳兼僉;吳狀元
酬當涂何戶曹畏齋金陵三篇見寄兼柬餉臺上幕許從道,許從道;曹畏齋;何戶
寄趙仁和,趙仁和
和睡翁鞏仲至賦頤蒙齋贈澄元妙,
寄處州高使君疎寮,
寄嚴州陸使君,
劉誠道訪疎寮,劉誠
賀陳中書除夕郎,
別陳給事諸公赴陸府判盤隠之約,
舟中貽趙野雲之官三衢,趙野雲
於潛張長官榮上,於潛
次宜興謝長官借榻韻,
九日寄宜興謝長官,
陪方江陰宗諭勸耕過宋景文墓田次日得其唐書草并侍郎誥,宋景文
酬寧國陳中書勸耕,酬寧國書
寄王平江侍郎,王平江
謝懷安州王守,
送王梁山,王山
送吳尚書溫州之官,吳尚書
書誠齋答晦菴帖傷劉子澄死於貶所,劉子澄
次陳中書惠生綃韵,
書陳平佐刺圖,
題永嘉楊孟均巫山圖,題永嘉;楊孟均
落日汎舟拉趙寒泉劉成道,劉成道;趙寒泉
題張雪湖吳山煖曖,
盧蒲江雪夜約同直省中出示采菊讀書煎茶種橘四詩索危秘書諸名勝同賦,盧蒲江
梁楷畫鍾馗并引鶴歸雲際携琴過澗西三題,梁楷
蘇叔黨所作蘭蕙,蘇叔黨
題趙生著色兩厖,
和劉文伯春牛韻,劉文伯春
吊朱堅老,
送夔州何道士,
雪中寄趙湖州容齋,
太守陳中書問彰教近况,
趙紫芝得羌村圖拉余與趙山中同賦,趙紫芝
送宇文尚書宣撫荆湘,宇文;荆湘
酬楊左司,
送魏郎中出守潮陽,
送方岩下黄岩曲江阻風幾溺,
謝隨菴趙牧之墨竹,趙牧之;謝隨菴
易水行贈修和謝德之高士,德之
月樓陳寺簿惠李陽冰千文新刻,李陽冰
潘子善范先之林自知賦木犀囑和,范先之自知;潘子善
賀宇文樞使,賀宇文
代人與荆襄李制帥,
經筵賜茶楊文昌席上得貴字,楊文昌
送楊文昌帥瀘南,楊文昌
寄秋塘陳敬甫,陳敬甫
張萱作妃子夜游圖子由謂之秦虢並驅爭先圖文潞公司馬公東坡兄弟一時名勝洎宣和宸翰在焉藏諸御府後歸紹興權倖家復爲開禧權倖所有更化後景獻仲兄得之,景獻兄;宸翰;張萱馬公坡;開禧
謝宣城朱長官,謝宣城
直院盧蒲江爲余作壽木怪石,
陪陳中書游兩仙堂,陳中
浄照律師葬母塚上生芝十二莖關子長縯倚松饒德操賦詩後九十餘載余亦賦,浄照松;饒德操
送沈少卿,沈少卿
宋賢良見過,宋賢良
續鐵鑪步志寄平江太守,
續東野銅斗歌送平江張都承,
趙憲使席上,趙憲使
書米元暉寫蘇黄秦贈元章詩卷後,蘇黄秦;米元暉
送振上人歸永康,
方上人上蔣山兼寄癡絕頑石,
送李道士歸東湖,
寄育王廓和尚,王廓
寄劉凝之中允,
和學士吳元昭,吳元昭
和參政李漢老,李漢
送高郵友上人,
送公濟沖晦出山兼簡駐泊李思文,李思文
送章表民秘書,章表民
游龍山訪道士李仙師,
送盧隱士歸廬山,
蔣山送無著道人歸舒州,蔣山
題陳子美息陰堂,
題孫欽之養素軒,孫欽
馮濟川教授求贊,馮濟川
張公壽求贊,張公壽
繼天童穎禪師席後上堂說偈,
送林節推,
題狗葬劉家寺,
賀劉後村除兵侍兼直院,
送黄凝雲歸常州,黄凝雲
代趙景賢和林定庵韻,趙景賢;林定庵
遊吉祥登棘菴別業,
定慧別業次韻陳子中,陳子中;定慧
贈黄元吉,
次韻林仲山,林仲山
酬王主簿示道中所作,
題劉唐臣新葺池亭,唐臣
和陳堯臣,陳堯臣
同周湛二上人遊西湖之北山天竺晚歸得十絕,周湛
送悟侍者參育王偃溪和尚,王偃溪
送椿兄之蔣山,
浄慈送拱侍者之天童參天目,
送老聞歸安公,
天童德大師火後粧五百羅漢畫五十三參建浄髮庫砌松行求紀其實二偈贈之,天童德
鄱陽恭上人求語,
爲丘桂巖司門題和靖雪後看梅圖,丘桂巖
爲張良臣知府題梅圖,張良臣
題許由棄瓢圖,許由
送訥堂和尚住秀之天寧,
答郭祥正居士,郭祥正
會同風,
寄深居馮發管,
題彭澤後人吟樓,彭澤
挽白雲趙宗丞,趙宗丞
客路和胡元魯出入韻,胡元魯
寄彭澤後人,彭澤
挽周彥良,周彥良
謝楊善才道友惠數珠,謝楊善才友惠
平江虞祖道寫頂相求贊,祖道
送史館李學士任和州,
答崑山李明府,
和陸德先尚書歌,陸德先
和陸元鈞頌四首,陸元鈞
初夏同趙東閣西里諸公山行聞鶯分韻得隔字,
送兵部兄出守高安,
忠文洪相公挽辭,忠文相公
懷寄南陵尉沈道正,沈道正
寄潛齋王尚書,
湖寺上方通玄峰頂,
送杞上人歸於潛山,
山園叢桂新蘗將抽陳葉皆隕感而成詠,
送趙東閣罷官歸永嘉,趙東閣
送人歸金華,
春夜夢遊溪上如世傳桃源與梵僧仙子遇具蟠桃丹液靈芝胡麻於雲窗霧閣間請賦古詩頗有思致覺而恍然猶能記憶五句云灘峻舟行遲亂峰青虬蟠一瀑素霓吼靈桃粲丹朱仙飯雜芝糗遂追述夢事足成一十七韻,
馮深居長余二十三歲趙東閣長余二十二歲周汶陽長余一十七歲皆折行輩與余交淳祐辛丑同訪余於竺山有會宿詩距咸淳乙丑已二十五年矣痛先覺之凋零感吾生之既老因成十韻以寄死生之情,淳祐;余交;馮深居;周汶陽;趙東閣
寄贈林石田,
重題郭文廟,郭文廟
題鷦鷯巢林行,
青陽代謝行,
題劉世疏庵,
送李堪,李堪
贈閩清黄釋褐初赴上庠,
送拙菴住洪福,洪福
示曾秘校,
祥符建僧堂周都料求頌,
寄蔣山癡絕和尚,
送林藏主省親,
送李道士,
送曲江爲上人歸省,
送以道上人住常州王潜泉別業,
送壽芳恭三友歸安吉,
時在臨雲寄虎溪侃直山,
湖上送志道歸金華,
吳中作,吳中作
和林逢吉,林逢吉
送姪孫周上人歸剡余亦入吳門,
送靈江住金華講院,
桂巖爲學上人賦,桂巖
呈東林道顔禪師頌,
謝文思徐敬伯見訪,謝文思;徐敬伯
題謝耕道一犁春雨圖,
答趙紫芝,趙紫芝
簡趙紫芝,趙紫芝
寄輔漢卿,
贈徐鼎臣常侍,
因道友說陳摶打睡警之,陳摶
萍鄉縣丞求頌,
寄周宗聖,周宗聖
悼周晉仙,
和韓澗泉韻題周晉仙山楹,
贈魏野,魏野
和蘇子由,蘇子由
和黄東浦早秋韻,黄東浦
吊毛惜惜,
陳孺人,陳孺人
和白玉蟾韻,
次陳平甫提幹晚春韻,陳平甫
送林陶懽,林陶懽
寄江陰史君尹梅津,尹梅津
陳子翔殿元,陳子翔
題遠景山水四首,
送僧游岳,
謝史春坊遠招,春坊
送趙憲使除郎歸班二首,趙憲
與鄭明府四首,鄭明府
題泉州張許祠,
寄方俊甫,方俊甫
讀古劍和尚語送是藏主歸常州,
寄東禪宗周講主,
岫家居昌國南海上安期先生煉丹之地鄉曰安期憶十歲時父携至于家山囑之曰吾死當葬此地南水上時正朝此處可以蔭汝父死日奉遺言而葬焉家廢後岫出家從釋爲僧來多病多難幸不致死今已六十二歲雖學佛無所知粗明善惡因果不墮凡愚數中實父遺言所及今作一偈以代墓誌云,
雪竇石門和尚會中一日晨粥赴堂坐久恍惚中有人曰室中有語憑誰舉琴上無絃不必彈驚覺行粥至面前粥罷打鼓入室室中舉舉一不得舉二進云室中有語憑誰舉門云更有一句在進云琴上無絃不必彈門云去人不知者謂吾實答此話却是不知是寐語當時不曾說破今作一偈,
別蘇養直,
送張簽判遊開先,
送通禪者之襄陽,
折桂章首座近自雙泉來因作句與之,
朱熙載作平陰令八十日致仕而歸,朱熙載
與孫宣教,
與昌國善友,
衛進可寺丞臘月二十九日招我以蔬飯從容勝集其居之西一堂榜曰六湛意六處休復同一湛然且求語因作偈云,衛進
題奉化西峰圓覺禪院,
與法上人南谷過黄氏居,
送僧歸撫州,
吳傅朋郎中書來嘗得李伯時所畫震旦第一祖西歸像相需以贊說偈寄之,李伯時;吳傅朋
借雪竇韻送超然居士趙表之時在泐潭,
張漢鄉寫真求贊,張漢鄉
送人謁柳開,
次韻蔡堅老秋日登擬峴台,蔡堅
送別黄敬山,黄敬山
趙開府訪霞谷次韻謝之,趙開
訪趙野雲不值,趙野雲
酬李新恩惠竹杖,李新
寶林遠和尚遊山像師孫侍行贊,
送鄱陽復道者,
趙王訪趙州州不下禪牀圖贊,
寄石城行光長老,
旅中別趙璞,趙璞
留題聞氏林亭小山,
寄趙璞,趙璞
孤山閑居次韵酬會稽仁姪見寄,
贈林逋處士,
趙萬宗入道因寄,趙萬宗
寄題虎丘山,
將入石壁山作,
贈趙璞,趙璞
武康溪居即事寄寶印大師四首,武康溪
題石壁山紹上人觀風亭,
寄林逋處士,
次韻王性之梅花,
上蘇子瞻,
送清素禪者之金華,
送邃悟上人之會稽,
寄陳悅秀才,陳悅秀
送僧之金華兼簡周屯田,
答天童新和尚,
送微文章,
劉禹端公問雲居雨從何來東平問官人風作何色,劉禹端
送仲卿禪德,
送蒲君錫赴湖南提刑,蒲君錫
謝安撫張學士惠茸氈,謝安學
送王汝弼宣教,王汝弼
和張伯威見寄,張伯威
遊洞霄得鄉友道士鄧君德清話因成古語,鄧君德
和王龜齡惠詩,王龜
寄蔣山如一翁,
送吳恂,
己卯冬日陳世崇來訪仰山寺,陳世崇
改祭修齋决疑頌 圓丘方澤，上下神明，國之常典。云何勸令斷祭，奈太傷國風乎？頌曰：,
上王丞相十界心圖頌,
和王令尹游園之作,王令尹
送致遠赴耒陽酒官,
慕容簿送題寶峰石刻并中秋詞以詩謝之,慕容簿
和許宰寓武邑賡楊丞靖安八詠,楊丞;許宰
和洪龜父歲暮韻,
和劉誼翁留題惠安二首,劉誼翁
和樓試可遊育王,
和石尉早梅二首,石尉
和劉珵西湖十洲 花嶼,劉珵
